event_id,timestamp,hunter_id,terrain_type,event_type,animal_id,damage,calories_burned,voice_msg,encounter_id,animal,location,date,rarity_score,terrain_name,climate,danger_level,rarity_factor,description,day,terrain_visited,animals_hunted,health,stamina,fame,money_earned,experience_points
E-15507,2025-05-17 21:10:00,H-1468,Tundra,hunt_success,A-368,0,255,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15508,2025-04-16 09:43:00,H-1681,Canyon,bike_travel,Unknown,0,733,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15509,2025-05-26 14:32:00,H-1473,Tundra,injured,Unknown,77,442,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15510,2025-04-03 11:59:00,H-1875,Volcanic Zone,injured,Unknown,33,665,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15511,2025-04-08 16:09:00,H-1277,Mountains,hunt_failed,A-230,0,396,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15512,2025-04-22 17:34:00,H-1181,Canyon,encounter,A-538,0,936,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15513,2025-05-23 02:58:00,H-1703,City Ruins,encounter,A-504,0,148,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15514,2025-06-01 17:59:00,H-1983,Swamp,hunt_failed,A-148,0,284,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15515,2025-04-26 09:47:00,H-1159,Jungle,hunt_failed,A-178,0,220,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15516,2025-04-30 07:53:00,H-1917,City Ruins,hunt_failed,A-347,0,547,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15517,2025-06-09 03:48:00,H-1914,City Ruins,injured,Unknown,45,204,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15518,2025-04-22 03:40:00,H-1631,Jungle,hunt_success,A-706,0,884,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15519,2025-04-15 00:12:00,H-1393,Swamp,hunt_success,A-791,0,751,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15520,2025-06-05 20:10:00,H-1687,Swamp,bike_travel,Unknown,0,601,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15521,2025-04-06 15:53:00,H-1239,Jungle,encounter,A-165,0,452,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15522,2025-04-28 10:43:00,H-1648,Swamp,hunt_failed,A-918,0,900,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15523,2025-05-10 08:16:00,H-1629,Desert,bike_travel,Unknown,0,184,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15524,2025-06-06 19:12:00,H-1493,Canyon,hunt_failed,A-921,0,612,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15525,2025-05-29 16:56:00,H-1594,Jungle,hunt_failed,A-866,0,647,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15526,2025-04-13 07:38:00,H-1430,Canyon,injured,Unknown,17,106,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15527,2025-05-02 21:00:00,H-1715,Tundra,bike_travel,Unknown,0,941,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15528,2025-04-12 14:50:00,H-1303,Mountains,injured,Unknown,18,864,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15529,2025-04-30 09:57:00,H-1976,City Ruins,hunt_failed,A-735,0,278,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15530,2025-05-03 10:03:00,H-1710,Mountains,hunt_failed,A-359,0,970,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15531,2025-04-03 13:50:00,H-1501,City Ruins,encounter,A-881,0,706,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15532,2025-04-27 01:40:00,H-1334,Mountains,injured,Unknown,10,694,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15533,2025-05-01 01:14:00,H-1632,Jungle,encounter,A-238,0,882,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15534,2025-04-27 01:53:00,H-1347,Swamp,encounter,A-422,0,360,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15535,2025-05-25 18:03:00,H-1956,Forest,injured,Unknown,28,584,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15536,2025-05-25 18:38:00,H-1977,Swamp,bike_travel,Unknown,0,936,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15537,2025-04-12 04:30:00,H-1383,Desert,encounter,A-788,0,716,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15538,2025-04-07 16:32:00,H-1745,Tundra,hunt_success,A-306,0,210,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15539,2025-06-01 13:35:00,H-1843,Savanna,injured,Unknown,71,466,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15540,2025-06-08 20:03:00,H-1482,Mountains,hunt_failed,A-115,0,347,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15541,2025-04-28 09:31:00,H-1338,Jungle,bike_travel,Unknown,0,616,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15542,2025-06-07 19:07:00,H-1792,Volcanic Zone,bike_travel,Unknown,0,81,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15543,2025-06-06 03:29:00,H-1079,Swamp,hunt_failed,A-556,0,571,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15544,2025-05-24 09:23:00,H-1517,Swamp,bike_travel,Unknown,0,605,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15545,2025-04-24 18:20:00,H-1624,City Ruins,encounter,A-705,0,464,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15546,2025-05-23 02:45:00,H-1694,Forest,hunt_success,A-484,0,575,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15547,2025-05-02 20:46:00,H-1133,Canyon,bike_travel,Unknown,0,965,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15548,2025-05-06 11:57:00,H-1736,Canyon,bike_travel,Unknown,0,587,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15549,2025-04-25 13:30:00,H-1261,Savanna,hunt_success,A-158,0,472,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15550,2025-04-20 20:27:00,H-1416,Volcanic Zone,hunt_success,A-405,0,214,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15551,2025-05-27 18:43:00,H-1027,Desert,hunt_failed,A-972,0,517,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15552,2025-05-02 04:30:00,H-1530,Volcanic Zone,encounter,A-222,0,895,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15553,2025-04-10 00:45:00,H-1067,Canyon,bike_travel,Unknown,0,487,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15554,2025-06-04 02:21:00,H-1993,City Ruins,hunt_failed,A-306,0,77,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15555,2025-04-29 12:55:00,H-1575,Savanna,hunt_success,A-347,0,869,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15556,2025-05-21 16:09:00,H-1129,Forest,injured,Unknown,34,253,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15557,2025-04-25 18:25:00,H-1682,City Ruins,hunt_success,A-903,0,99,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15558,2025-04-18 23:14:00,H-1845,Tundra,hunt_success,A-212,0,664,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15559,2025-06-05 14:45:00,H-1052,Forest,encounter,A-452,0,225,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15560,2025-05-28 06:58:00,H-1660,Tundra,hunt_failed,A-637,0,219,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15561,2025-04-13 21:17:00,H-1696,Jungle,hunt_success,A-889,0,645,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15562,2025-04-16 08:59:00,H-1345,Mountains,hunt_success,A-926,0,557,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15563,2025-05-22 16:47:00,H-1963,Desert,hunt_success,A-698,0,125,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15564,2025-05-01 04:13:00,H-1512,Forest,encounter,A-149,0,593,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15565,2025-05-30 06:26:00,H-1310,Swamp,bike_travel,Unknown,0,237,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15566,2025-04-08 00:53:00,H-1552,Canyon,hunt_failed,A-358,0,671,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15567,2025-05-14 05:16:00,H-1078,Jungle,bike_travel,Unknown,0,746,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15568,2025-06-02 00:18:00,H-1198,Volcanic Zone,injured,Unknown,22,343,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15569,2025-04-04 07:48:00,H-1825,Volcanic Zone,injured,Unknown,63,191,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15570,2025-04-11 23:32:00,H-1259,Canyon,hunt_failed,A-476,0,862,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15571,2025-05-16 15:41:00,H-1994,Swamp,encounter,A-581,0,331,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15572,2025-05-10 23:59:00,H-1585,Tundra,hunt_success,A-360,0,815,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15573,2025-05-24 03:39:00,H-1259,Canyon,hunt_failed,A-588,0,103,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15574,2025-06-03 04:58:00,H-1094,Desert,hunt_success,A-205,0,424,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15575,2025-05-25 21:47:00,H-1047,Forest,encounter,A-763,0,150,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15576,2025-05-04 04:47:00,H-1985,Swamp,encounter,A-134,0,671,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15577,2025-05-29 06:18:00,H-1720,Volcanic Zone,bike_travel,Unknown,0,847,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15578,2025-04-14 09:52:00,H-1736,Canyon,hunt_failed,A-997,0,747,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15579,2025-05-05 03:22:00,H-1254,Savanna,encounter,A-341,0,209,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15580,2025-06-08 09:58:00,H-1798,Volcanic Zone,encounter,A-432,0,376,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15581,2025-06-07 07:43:00,H-1264,Tundra,hunt_failed,A-264,0,226,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15582,2025-05-16 04:47:00,H-1530,Volcanic Zone,injured,Unknown,90,989,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15583,2025-06-03 03:48:00,H-1597,Tundra,hunt_failed,A-743,0,575,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15584,2025-04-25 17:35:00,H-1763,Savanna,bike_travel,Unknown,0,742,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15585,2025-04-27 06:50:00,H-1979,Volcanic Zone,bike_travel,Unknown,0,622,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15586,2025-06-03 13:01:00,H-1470,Forest,hunt_failed,A-148,0,675,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15587,2025-06-01 10:38:00,H-1525,Canyon,encounter,A-551,0,186,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15588,2025-05-15 07:37:00,H-1675,Volcanic Zone,injured,Unknown,64,599,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15589,2025-04-26 06:34:00,H-1050,Swamp,encounter,A-659,0,102,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15590,2025-05-06 02:48:00,H-1016,City Ruins,injured,Unknown,26,971,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15591,2025-05-08 19:40:00,H-1679,Savanna,hunt_success,A-186,0,685,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15592,2025-06-05 17:59:00,H-1017,Tundra,hunt_success,A-241,0,990,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15593,2025-05-02 07:04:00,H-1605,Savanna,bike_travel,Unknown,0,942,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15594,2025-05-31 03:14:00,H-1435,Tundra,hunt_failed,A-622,0,839,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15595,2025-05-07 23:38:00,H-1770,Savanna,encounter,A-221,0,439,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15596,2025-05-09 05:12:00,H-1544,City Ruins,bike_travel,Unknown,0,917,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15597,2025-04-23 13:53:00,H-1112,Canyon,encounter,A-118,0,151,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15598,2025-05-30 01:54:00,H-1398,Mountains,encounter,A-223,0,277,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-15599,2025-05-19 04:35:00,H-1058,Tundra,hunt_failed,A-559,0,363,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
