event_id,timestamp,hunter_id,terrain_type,event_type,animal_id,damage,calories_burned,voice_msg,hunt_result,is_danger,energy_category
E-15655,2025-06-06 23:38:00,H-1214,Swamp,hunt_failed,A-263,0,158,Stay alert!,Failed,False,Low
E-15656,2025-04-30 09:46:00,H-1793,Forest,injured,,53,226,Enemy nearby!,None,True,Medium
E-15657,2025-05-27 18:41:00,H-1165,Canyon,bike_travel,,0,641,Mission success.,None,False,High
E-15658,2025-04-14 06:45:00,H-1588,Desert,hunt_failed,A-727,0,115,Be careful!,Failed,False,Low
E-15659,2025-04-14 18:30:00,H-1891,Canyon,encounter,A-372,0,100,Mission success.,None,False,Low
E-15660,2025-04-08 14:08:00,H-1817,Canyon,bike_travel,,0,720,Enemy nearby!,None,False,High
E-15661,2025-05-13 12:18:00,H-1810,Savanna,encounter,A-552,0,416,Enemy nearby!,None,False,Medium
E-15662,2025-05-05 18:34:00,H-1712,Volcanic Zone,bike_travel,,0,749,Mission success.,None,False,High
E-15663,2025-04-28 10:58:00,H-1096,Swamp,hunt_success,A-769,0,226,Nice shot!,Success,False,Medium
E-15664,2025-04-17 07:16:00,H-1086,Mountains,injured,,47,86,Low health warning!,None,False,Low
E-15665,2025-05-20 11:53:00,H-1068,Volcanic Zone,injured,,22,620,Nice shot!,None,False,High
E-15666,2025-05-21 20:53:00,H-1528,Jungle,hunt_failed,A-350,0,192,Stay alert!,Failed,False,Low
E-15667,2025-05-31 03:08:00,H-1857,City Ruins,injured,,46,614,Nice shot!,None,False,High
E-15668,2025-05-22 23:37:00,H-1337,Mountains,injured,,62,377,Low health warning!,None,True,Medium
E-15669,2025-05-06 18:58:00,H-1170,City Ruins,hunt_success,A-347,0,858,Scan complete.,Success,False,High
E-15670,2025-06-02 19:18:00,H-1332,Tundra,bike_travel,,0,448,Mission success.,None,False,Medium
E-15671,2025-05-09 09:18:00,H-1607,City Ruins,injured,,86,96,Scan complete.,None,True,Low
E-15672,2025-04-09 14:57:00,H-1901,Desert,hunt_failed,A-849,0,811,Scan complete.,Failed,False,High
E-15673,2025-04-28 22:50:00,H-1281,Jungle,hunt_failed,A-384,0,225,Low health warning!,Failed,False,Medium
E-15674,2025-04-30 20:58:00,H-1504,Jungle,injured,,83,795,Enemy nearby!,None,True,High
E-15675,2025-04-06 13:55:00,H-1043,Tundra,injured,,32,994,Scan complete.,None,False,High
E-15676,2025-04-15 10:21:00,H-1935,City Ruins,bike_travel,,0,721,Enemy nearby!,None,False,High
E-15677,2025-04-18 07:07:00,H-1893,Mountains,hunt_failed,A-957,0,726,Mission success.,Failed,False,High
E-15678,2025-04-25 10:25:00,H-1327,Savanna,bike_travel,,0,52,Low health warning!,None,False,Low
E-15679,2025-04-29 17:43:00,H-1118,Mountains,bike_travel,,0,112,Scan complete.,None,False,Low
E-15680,2025-04-03 15:44:00,H-1958,Swamp,bike_travel,,0,370,Low health warning!,None,False,Medium
E-15681,2025-04-01 03:42:00,H-1640,Swamp,encounter,A-355,0,890,Scan complete.,None,False,High
E-15682,2025-04-01 02:08:00,H-1474,Savanna,injured,,24,917,Mission success.,None,False,High
E-15683,2025-05-16 01:14:00,H-1308,Jungle,encounter,A-313,0,444,Stay alert!,None,False,Medium
E-15684,2025-05-19 03:27:00,H-1382,Savanna,hunt_failed,A-153,0,413,Scan complete.,Failed,False,Medium
E-15685,2025-06-02 19:58:00,H-1056,Desert,hunt_failed,A-612,0,873,Nice shot!,Failed,False,High
E-15686,2025-04-09 00:35:00,H-1976,City Ruins,encounter,A-570,0,628,Enemy nearby!,None,False,High
E-15687,2025-05-08 21:51:00,H-1705,Swamp,bike_travel,,0,620,Enemy nearby!,None,False,High
E-15688,2025-05-03 05:49:00,H-1749,City Ruins,injured,,62,482,Mission success.,None,True,Medium
E-15689,2025-05-02 12:18:00,H-1825,Volcanic Zone,injured,,12,918,Enemy nearby!,None,False,High
E-15690,2025-04-17 05:23:00,H-1579,Forest,encounter,A-564,0,341,Low health warning!,None,False,Medium
E-15691,2025-05-07 13:12:00,H-1467,City Ruins,injured,,28,614,Scan complete.,None,False,High
E-15692,2025-05-12 02:45:00,H-1051,Mountains,hunt_failed,A-937,0,899,Be careful!,Failed,False,High
E-15693,2025-04-30 17:25:00,H-1985,Swamp,hunt_failed,A-408,0,791,Stay alert!,Failed,False,High
E-15694,2025-04-29 15:39:00,H-1265,Volcanic Zone,bike_travel,,0,597,Be careful!,None,False,Medium
E-15695,2025-06-02 13:48:00,H-1179,Forest,encounter,A-790,0,214,Scan complete.,None,False,Medium
E-15696,2025-05-27 14:47:00,H-1741,Forest,bike_travel,,0,288,Be careful!,None,False,Medium
E-15697,2025-04-17 17:44:00,H-1090,Savanna,bike_travel,,0,127,Mission success.,None,False,Low
E-15698,2025-05-09 15:57:00,H-1429,Tundra,hunt_failed,A-666,0,653,Nice shot!,Failed,False,High
E-15699,2025-04-10 09:33:00,H-1710,Mountains,hunt_failed,A-508,0,230,Scan complete.,Failed,False,Medium
E-15700,2025-05-04 02:06:00,H-1580,Desert,bike_travel,,0,253,Scan complete.,None,False,Medium
E-15701,2025-05-06 02:56:00,H-1900,Tundra,bike_travel,,0,90,Nice shot!,None,False,Low
E-15702,2025-04-26 18:56:00,H-1193,Savanna,encounter,A-889,0,350,Low health warning!,None,False,Medium
E-15703,2025-04-17 11:34:00,H-1163,Savanna,injured,,58,263,Low health warning!,None,True,Medium
E-15704,2025-05-16 06:01:00,H-1572,Jungle,hunt_failed,A-993,0,757,Mission success.,Failed,False,High
E-15705,2025-05-01 09:13:00,H-1355,City Ruins,bike_travel,,0,307,Nice shot!,None,False,Medium
E-15706,2025-05-23 02:48:00,H-1499,Swamp,bike_travel,,0,388,Be careful!,None,False,Medium
E-15707,2025-05-17 14:51:00,H-1432,Desert,bike_travel,,0,328,Nice shot!,None,False,Medium
E-15708,2025-05-25 22:40:00,H-1091,City Ruins,encounter,A-487,0,475,Mission success.,None,False,Medium
E-15709,2025-06-08 18:16:00,H-1926,Desert,bike_travel,,0,115,Stay alert!,None,False,Low
E-15710,2025-05-25 23:09:00,H-1145,Jungle,hunt_success,A-489,0,848,Low health warning!,Success,False,High
E-15711,2025-04-13 22:28:00,H-1130,Desert,hunt_failed,A-430,0,868,Be careful!,Failed,False,High
E-15712,2025-05-31 19:41:00,H-1410,Swamp,injured,,55,387,Be careful!,None,True,Medium
E-15713,2025-05-25 10:40:00,H-1035,Savanna,injured,,62,534,Scan complete.,None,True,Medium
E-15714,2025-05-14 05:47:00,H-1846,Forest,hunt_failed,A-925,0,963,Low health warning!,Failed,False,High
E-15715,2025-05-15 14:27:00,H-1992,Volcanic Zone,hunt_failed,A-631,0,258,Be careful!,Failed,False,Medium
E-15716,2025-05-31 04:56:00,H-1131,Mountains,bike_travel,,0,232,Scan complete.,None,False,Medium
E-15717,2025-06-04 10:48:00,H-1423,Forest,bike_travel,,0,779,Scan complete.,None,False,High
E-15718,2025-05-09 05:35:00,H-1470,Forest,bike_travel,,0,601,Be careful!,None,False,High
E-15719,2025-05-08 23:06:00,H-1039,Canyon,encounter,A-160,0,983,Stay alert!,None,False,High
E-15720,2025-05-09 20:27:00,H-1865,Volcanic Zone,hunt_success,A-205,0,155,Be careful!,Success,False,Low
E-15721,2025-04-17 20:14:00,H-1153,Swamp,hunt_success,A-942,0,177,Stay alert!,Success,False,Low
E-15722,2025-04-20 07:34:00,H-1888,Tundra,bike_travel,,0,402,Enemy nearby!,None,False,Medium
E-15723,2025-05-11 21:12:00,H-1102,Savanna,hunt_failed,A-921,0,119,Stay alert!,Failed,False,Low
E-15724,2025-06-02 17:22:00,H-1185,Forest,injured,,51,524,Stay alert!,None,True,Medium
E-15725,2025-05-31 14:04:00,H-1829,Forest,hunt_failed,A-922,0,672,Nice shot!,Failed,False,High
E-15726,2025-05-18 00:53:00,H-1480,Desert,hunt_failed,A-913,0,313,Low health warning!,Failed,False,Medium
E-15727,2025-04-24 00:13:00,H-1419,Mountains,encounter,A-612,0,296,Stay alert!,None,False,Medium
E-15728,2025-05-01 07:33:00,H-1639,Jungle,hunt_success,A-841,0,926,Nice shot!,Success,False,High
E-15729,2025-04-17 20:39:00,H-1882,Volcanic Zone,bike_travel,,0,927,Mission success.,None,False,High
E-15730,2025-05-25 03:06:00,H-1130,Desert,hunt_success,A-784,0,685,Be careful!,Success,False,High
E-15731,2025-05-21 07:21:00,H-1849,Tundra,bike_travel,,0,154,Low health warning!,None,False,Low
E-15732,2025-05-27 04:34:00,H-1001,Swamp,bike_travel,,0,442,Be careful!,None,False,Medium
E-15733,2025-05-06 15:25:00,H-1315,Jungle,bike_travel,,0,124,Be careful!,None,False,Low
E-15734,2025-05-06 14:34:00,H-1631,Jungle,hunt_failed,A-577,0,443,Mission success.,Failed,False,Medium
E-15735,2025-04-22 15:52:00,H-1209,Tundra,encounter,A-672,0,202,Stay alert!,None,False,Medium
E-15736,2025-04-28 23:05:00,H-1987,Desert,encounter,A-690,0,187,Stay alert!,None,False,Low
E-15737,2025-05-15 18:32:00,H-1204,Forest,encounter,A-198,0,195,Be careful!,None,False,Low
E-15738,2025-04-27 08:58:00,H-1520,Swamp,hunt_success,A-454,0,777,Stay alert!,Success,False,High
E-15739,2025-04-23 08:15:00,H-1198,Volcanic Zone,encounter,A-334,0,406,Mission success.,None,False,Medium
E-15740,2025-05-25 12:55:00,H-1361,Swamp,hunt_success,A-911,0,704,Scan complete.,Success,False,High
E-15741,2025-04-23 11:17:00,H-1415,Savanna,hunt_success,A-322,0,237,Scan complete.,Success,False,Medium
E-15742,2025-05-18 11:07:00,H-1025,Tundra,encounter,A-316,0,311,Scan complete.,None,False,Medium
E-15743,2025-04-07 11:23:00,H-1561,Canyon,encounter,A-590,0,881,Stay alert!,None,False,High
E-15744,2025-05-31 10:03:00,H-1636,Desert,hunt_success,A-978,0,623,Mission success.,Success,False,High
E-15745,2025-05-01 04:51:00,H-1550,Mountains,encounter,A-589,0,141,Low health warning!,None,False,Low
E-15746,2025-05-11 22:04:00,H-1529,Tundra,hunt_success,A-450,0,103,Mission success.,Success,False,Low
E-15747,2025-04-12 15:12:00,H-1014,Tundra,hunt_failed,A-130,0,664,Nice shot!,Failed,False,High
E-15748,2025-05-16 13:58:00,H-1965,Volcanic Zone,bike_travel,,0,372,Nice shot!,None,False,Medium
E-15749,2025-05-06 03:35:00,H-1377,Swamp,injured,,60,99,Nice shot!,None,True,Low
E-15750,2025-04-07 17:01:00,H-1676,Canyon,injured,,90,387,Scan complete.,None,True,Medium
E-15751,2025-04-15 08:03:00,H-1519,Canyon,bike_travel,,0,57,Nice shot!,None,False,Low
E-15752,2025-04-17 20:51:00,H-1397,Canyon,hunt_failed,A-264,0,589,Mission success.,Failed,False,Medium
E-15753,2025-05-01 03:07:00,H-1512,Forest,injured,,53,726,Stay alert!,None,True,High
E-15754,2025-04-06 12:04:00,H-1852,Savanna,injured,,95,87,Stay alert!,None,True,Low
E-15755,2025-04-02 18:05:00,H-1218,Forest,hunt_failed,A-390,0,664,Enemy nearby!,Failed,False,High
E-15756,2025-05-17 18:11:00,H-1906,Swamp,hunt_success,A-971,0,441,Scan complete.,Success,False,Medium
E-15757,2025-05-17 21:51:00,H-1199,Mountains,hunt_failed,A-279,0,524,Enemy nearby!,Failed,False,Medium
E-15758,2025-04-03 17:45:00,H-1039,Canyon,bike_travel,,0,211,Low health warning!,None,False,Medium
E-15759,2025-05-10 01:03:00,H-1221,Swamp,injured,,63,559,Be careful!,None,True,Medium
E-15760,2025-06-08 00:15:00,H-1778,Mountains,injured,,48,627,Stay alert!,None,False,High
E-15761,2025-05-10 05:23:00,H-1136,Canyon,bike_travel,,0,434,Low health warning!,None,False,Medium
E-15762,2025-04-18 13:07:00,H-1758,Desert,encounter,A-543,0,506,Enemy nearby!,None,False,Medium
E-15763,2025-04-05 20:24:00,H-1454,Volcanic Zone,injured,,81,286,Stay alert!,None,True,Medium
E-15764,2025-05-28 17:52:00,H-1920,Jungle,hunt_failed,A-709,0,512,Mission success.,Failed,False,Medium
E-15765,2025-04-11 07:35:00,H-1076,Savanna,hunt_failed,A-530,0,177,Scan complete.,Failed,False,Low
E-15766,2025-04-28 08:40:00,H-1567,Mountains,bike_travel,,0,829,Enemy nearby!,None,False,High
E-15767,2025-04-08 04:48:00,H-1626,Desert,hunt_success,A-751,0,274,Low health warning!,Success,False,Medium
E-15768,2025-05-30 11:49:00,H-1713,Forest,injured,,47,564,Mission success.,None,False,Medium
E-15769,2025-06-07 02:18:00,H-1572,Jungle,bike_travel,,0,915,Low health warning!,None,False,High
E-15770,2025-06-05 16:50:00,H-1750,Tundra,encounter,A-176,0,545,Enemy nearby!,None,False,Medium
E-15771,2025-04-12 11:20:00,H-1939,Savanna,injured,,86,856,Low health warning!,None,True,High
E-15772,2025-04-08 20:09:00,H-1751,Forest,encounter,A-671,0,550,Scan complete.,None,False,Medium
E-15773,2025-05-19 11:04:00,H-1988,City Ruins,injured,,65,534,Nice shot!,None,True,Medium
E-15774,2025-05-29 13:44:00,H-1115,Forest,injured,,55,532,Be careful!,None,True,Medium
E-15775,2025-04-08 03:18:00,H-1535,Desert,hunt_failed,A-198,0,725,Enemy nearby!,Failed,False,High
E-15776,2025-04-15 00:55:00,H-1300,Forest,hunt_failed,A-907,0,182,Be careful!,Failed,False,Low
E-15777,2025-04-17 17:16:00,H-1674,Volcanic Zone,hunt_success,A-856,0,53,Enemy nearby!,Success,False,Low
E-15778,2025-04-09 13:02:00,H-1768,Swamp,hunt_failed,A-410,0,170,Mission success.,Failed,False,Low
E-15779,2025-04-14 22:24:00,H-1185,Forest,bike_travel,,0,538,Nice shot!,None,False,Medium
E-15780,2025-04-30 11:55:00,H-1860,Mountains,injured,,40,394,Scan complete.,None,False,Medium
E-15781,2025-04-29 22:39:00,H-1099,Swamp,hunt_failed,A-506,0,56,Mission success.,Failed,False,Low
E-15782,2025-05-28 09:01:00,H-1176,Swamp,injured,,67,198,Be careful!,None,True,Low
E-15783,2025-05-09 13:02:00,H-1164,Canyon,injured,,53,554,Nice shot!,None,True,Medium
E-15784,2025-04-26 23:29:00,H-1696,Jungle,injured,,67,571,Stay alert!,None,True,Medium
E-15785,2025-06-06 12:24:00,H-1311,Desert,bike_travel,,0,325,Enemy nearby!,None,False,Medium
E-15786,2025-06-04 05:58:00,H-1431,Swamp,encounter,A-170,0,137,Be careful!,None,False,Low
E-15787,2025-05-04 09:15:00,H-1733,Jungle,bike_travel,,0,415,Enemy nearby!,None,False,Medium
E-15788,2025-04-24 08:49:00,H-1663,Swamp,hunt_failed,A-854,0,187,Enemy nearby!,Failed,False,Low
E-15789,2025-05-08 02:43:00,H-1108,Jungle,hunt_success,A-702,0,799,Nice shot!,Success,False,High
E-15790,2025-06-02 12:30:00,H-1935,City Ruins,injured,,22,505,Mission success.,None,False,Medium
E-15791,2025-05-08 20:07:00,H-1721,Mountains,injured,,57,906,Be careful!,None,True,High
E-15792,2025-04-08 22:31:00,H-1079,Swamp,hunt_failed,A-843,0,962,Nice shot!,Failed,False,High
E-15793,2025-04-30 22:30:00,H-1173,Tundra,hunt_success,A-417,0,78,Nice shot!,Success,False,Low
E-15794,2025-06-02 08:41:00,H-1003,Canyon,encounter,A-910,0,927,Mission success.,None,False,High
E-15795,2025-04-25 22:05:00,H-1102,Savanna,hunt_success,A-855,0,170,Enemy nearby!,Success,False,Low
E-15796,2025-05-25 11:49:00,H-1544,City Ruins,hunt_success,A-998,0,322,Stay alert!,Success,False,Medium
E-15797,2025-05-07 08:50:00,H-1389,City Ruins,encounter,A-673,0,56,Low health warning!,None,False,Low
E-15798,2025-05-16 00:06:00,H-1427,Tundra,bike_travel,,0,441,Enemy nearby!,None,False,Medium
E-15799,2025-04-17 23:02:00,H-1427,Tundra,hunt_success,A-718,0,832,Low health warning!,Success,False,High
E-15800,2025-05-09 20:27:00,H-1824,Desert,injured,,42,126,Enemy nearby!,None,False,Low
E-15801,2025-04-06 15:31:00,H-1007,Desert,bike_travel,,0,693,Stay alert!,None,False,High
E-15802,2025-04-15 04:22:00,H-1319,Jungle,encounter,A-436,0,332,Mission success.,None,False,Medium
E-15803,2025-05-24 14:47:00,H-1399,Volcanic Zone,injured,,76,786,Enemy nearby!,None,True,High
E-15804,2025-05-27 05:00:00,H-1642,Jungle,bike_travel,,0,547,Low health warning!,None,False,Medium
E-15805,2025-04-29 23:55:00,H-1889,City Ruins,encounter,A-685,0,906,Nice shot!,None,False,High
E-15806,2025-05-13 07:47:00,H-1031,Canyon,hunt_success,A-653,0,503,Mission success.,Success,False,Medium
E-15807,2025-04-23 07:33:00,H-1805,Swamp,hunt_failed,A-767,0,628,Scan complete.,Failed,False,High
E-15808,2025-04-25 11:12:00,H-1168,Jungle,hunt_failed,A-459,0,764,Enemy nearby!,Failed,False,High
E-15809,2025-05-12 09:31:00,H-1205,Desert,bike_travel,,0,818,Scan complete.,None,False,High
E-15810,2025-04-19 08:52:00,H-1455,Desert,bike_travel,,0,919,Low health warning!,None,False,High
E-15811,2025-04-25 04:59:00,H-1087,Volcanic Zone,encounter,A-263,0,549,Nice shot!,None,False,Medium
E-15812,2025-04-02 15:16:00,H-1882,Volcanic Zone,injured,,85,428,Stay alert!,None,True,Medium
E-15813,2025-04-17 18:42:00,H-1152,Canyon,injured,,50,962,Low health warning!,None,False,High
E-15814,2025-04-23 03:16:00,H-1511,Desert,encounter,A-982,0,682,Be careful!,None,False,High
E-15815,2025-04-06 09:37:00,H-1548,Volcanic Zone,bike_travel,,0,185,Scan complete.,None,False,Low
E-15816,2025-04-22 10:51:00,H-1131,Mountains,encounter,A-872,0,223,Be careful!,None,False,Medium
E-15817,2025-05-09 17:35:00,H-1838,Volcanic Zone,injured,,23,187,Be careful!,None,False,Low
E-15818,2025-05-31 05:01:00,H-1141,Canyon,bike_travel,,0,648,Low health warning!,None,False,High
E-15819,2025-05-17 18:12:00,H-1505,Mountains,hunt_success,A-613,0,920,Low health warning!,Success,False,High
E-15820,2025-05-05 08:52:00,H-1275,Volcanic Zone,bike_travel,,0,584,Enemy nearby!,None,False,Medium
E-15821,2025-04-10 19:05:00,H-1566,City Ruins,bike_travel,,0,840,Be careful!,None,False,High
E-15822,2025-05-12 18:58:00,H-1618,Savanna,hunt_success,A-891,0,81,Be careful!,Success,False,Low
E-15823,2025-05-17 00:13:00,H-1257,Canyon,bike_travel,,0,484,Enemy nearby!,None,False,Medium
E-15824,2025-04-06 07:33:00,H-1231,Desert,encounter,A-351,0,443,Stay alert!,None,False,Medium
E-15825,2025-04-24 17:15:00,H-1214,Swamp,encounter,A-233,0,977,Mission success.,None,False,High
E-15826,2025-04-12 04:03:00,H-1153,Swamp,bike_travel,,0,748,Mission success.,None,False,High
E-15827,2025-04-23 22:56:00,H-1649,Canyon,hunt_failed,A-224,0,137,Stay alert!,Failed,False,Low
E-15828,2025-05-23 22:37:00,H-1185,Forest,bike_travel,,0,656,Low health warning!,None,False,High
E-15829,2025-04-07 12:45:00,H-1751,Forest,injured,,57,988,Stay alert!,None,True,High
E-15830,2025-05-08 07:38:00,H-1751,Forest,hunt_failed,A-739,0,471,Enemy nearby!,Failed,False,Medium
E-15831,2025-06-03 06:43:00,H-1914,City Ruins,hunt_success,A-653,0,898,Nice shot!,Success,False,High
E-15832,2025-05-23 06:46:00,H-1427,Tundra,encounter,A-654,0,226,Low health warning!,None,False,Medium
E-15833,2025-04-19 11:23:00,H-1938,Desert,injured,,53,542,Scan complete.,None,True,Medium
E-15834,2025-04-24 03:02:00,H-1076,Savanna,encounter,A-902,0,969,Stay alert!,None,False,High
E-15835,2025-05-01 01:51:00,H-1412,Tundra,encounter,A-186,0,878,Mission success.,None,False,High
E-15836,2025-05-06 00:47:00,H-1932,Swamp,bike_travel,,0,296,Enemy nearby!,None,False,Medium
E-15837,2025-04-01 06:54:00,H-1380,Mountains,encounter,A-253,0,711,Nice shot!,None,False,High
E-15838,2025-05-03 23:56:00,H-1729,Swamp,bike_travel,,0,498,Be careful!,None,False,Medium
E-15839,2025-04-10 13:47:00,H-1514,Volcanic Zone,hunt_success,A-673,0,516,Be careful!,Success,False,Medium
E-15840,2025-05-11 03:11:00,H-1979,Volcanic Zone,hunt_success,A-510,0,586,Be careful!,Success,False,Medium
E-15841,2025-05-04 19:09:00,H-1036,Tundra,injured,,27,974,Scan complete.,None,False,High
E-15842,2025-04-01 14:15:00,H-1134,Swamp,injured,,50,761,Nice shot!,None,False,High
E-15843,2025-05-05 05:08:00,H-1502,City Ruins,hunt_success,A-251,0,673,Low health warning!,Success,False,High
E-15844,2025-05-14 07:50:00,H-1037,Savanna,hunt_success,A-965,0,843,Scan complete.,Success,False,High
E-15845,2025-05-16 09:04:00,H-1935,City Ruins,hunt_success,A-887,0,548,Enemy nearby!,Success,False,Medium
E-15846,2025-05-21 22:46:00,H-1581,Jungle,encounter,A-767,0,135,Stay alert!,None,False,Low
E-15847,2025-05-06 04:16:00,H-1125,Savanna,bike_travel,,0,221,Mission success.,None,False,Medium
E-15848,2025-04-07 16:59:00,H-1786,City Ruins,hunt_failed,A-920,0,209,Stay alert!,Failed,False,Medium
E-15849,2025-04-19 23:37:00,H-1567,Mountains,hunt_success,A-895,0,413,Low health warning!,Success,False,Medium
E-15850,2025-04-15 22:55:00,H-1800,Swamp,encounter,A-803,0,705,Mission success.,None,False,High
E-15851,2025-04-15 12:02:00,H-1945,Savanna,hunt_success,A-165,0,454,Enemy nearby!,Success,False,Medium
E-15852,2025-04-05 15:51:00,H-1488,City Ruins,bike_travel,,0,629,Stay alert!,None,False,High
E-15853,2025-05-05 08:06:00,H-1012,Tundra,encounter,A-257,0,62,Nice shot!,None,False,Low
E-15854,2025-04-27 00:54:00,H-1938,Desert,hunt_failed,A-527,0,968,Stay alert!,Failed,False,High
E-15855,2025-04-30 23:05:00,H-1565,Canyon,hunt_success,A-618,0,525,Mission success.,Success,False,Medium
E-15856,2025-04-18 13:01:00,H-1641,City Ruins,hunt_failed,A-496,0,535,Scan complete.,Failed,False,Medium
E-15857,2025-05-06 09:23:00,H-1141,Canyon,bike_travel,,0,682,Enemy nearby!,None,False,High
E-15858,2025-04-29 18:12:00,H-1239,Jungle,hunt_success,A-669,0,254,Low health warning!,Success,False,Medium
E-15859,2025-06-06 16:00:00,H-1933,Forest,hunt_failed,A-771,0,228,Stay alert!,Failed,False,Medium
E-15860,2025-04-23 02:33:00,H-1336,Tundra,encounter,A-460,0,802,Scan complete.,None,False,High
E-15861,2025-06-05 09:42:00,H-1477,Jungle,hunt_success,A-307,0,187,Scan complete.,Success,False,Low
E-15862,2025-04-23 04:39:00,H-1753,Mountains,hunt_failed,A-854,0,628,Enemy nearby!,Failed,False,High
E-15863,2025-05-23 13:39:00,H-1462,Savanna,hunt_success,A-330,0,138,Enemy nearby!,Success,False,Low
E-15864,2025-06-08 11:25:00,H-1956,Forest,hunt_success,A-854,0,762,Enemy nearby!,Success,False,High
E-15865,2025-05-21 14:31:00,H-1082,Jungle,bike_travel,,0,99,Low health warning!,None,False,Low
E-15866,2025-06-08 15:21:00,H-1604,Canyon,hunt_failed,A-219,0,184,Nice shot!,Failed,False,Low
E-15867,2025-04-25 01:51:00,H-1705,Swamp,bike_travel,,0,151,Be careful!,None,False,Low
E-15868,2025-04-28 14:57:00,H-1795,Forest,encounter,A-810,0,197,Stay alert!,None,False,Low
