hunter_id,day,terrain_visited,animals_hunted,health,stamina,fame,money_earned,experience_points
H0612,33,Volcanic,5,89,81,790,2105,840
H0612,34,Rainforest,2,50,90,806,592,860
H0612,35,Mountain,3,99,95,824,870,890
H0612,36,Arctic,5,64,63,894,1435,940
H0612,37,Savanna,4,90,61,934,1180,980
H0612,38,Arctic,5,71,93,1009,835,1030
H0612,39,Swamp,1,82,84,1019,991,1040
H0612,40,Volcanic,2,59,77,1039,570,1060
H0612,41,Mountain,3,88,54,1084,1653,1090
H0612,42,Tundra,2,56,40,1102,400,1110
H0612,43,Volcanic,3,97,83,1138,555,1140
H0612,44,Rainforest,3,59,67,1165,1314,1170
H0612,45,Desert,0,79,48,1165,0,1170
H0612,46,Urban Ruins,4,62,79,1209,3196,1210
H0612,47,Savanna,1,71,43,1214,833,1220
H0612,48,Swamp,5,67,95,1249,4300,1270
H0612,49,Rainforest,4,57,68,1273,668,1310
H0612,50,Jungle,0,66,74,1273,0,1310
H0612,51,Tundra,2,76,82,1291,1000,1330
H0612,52,Tundra,5,100,75,1351,4020,1380
H0612,53,Savanna,0,96,51,1351,0,1380
H0612,54,Mountain,3,92,31,1378,339,1410
H0612,55,Volcanic,0,100,88,1378,0,1410
H0612,56,Jungle,5,86,53,1438,4085,1460
H0612,57,Arctic,0,100,57,1438,0,1460
H0612,58,Volcanic,5,54,58,1468,1360,1510
H0612,59,Savanna,0,65,87,1468,0,1510
H0612,60,Jungle,2,85,52,1480,1392,1530
H0612,61,Tundra,1,59,70,1493,896,1540
H0612,62,Swamp,3,85,91,1526,2247,1570
H0612,63,Desert,1,95,73,1538,890,1580
H0612,64,Savanna,4,78,44,1582,700,1620
H0612,65,Desert,0,79,44,1582,0,1620
H0612,66,Urban Ruins,5,83,37,1612,2350,1670
H0612,67,Mountain,1,52,71,1624,267,1680
H0612,68,Mountain,3,100,38,1657,696,1710
H0612,69,Tundra,4,94,32,1709,1540,1750
H0612,70,Swamp,5,61,57,1734,4680,1800
H0612,71,Swamp,5,95,50,1804,1300,1850
H0612,72,Tundra,2,92,87,1820,474,1870
H0612,73,Desert,1,63,93,1828,654,1880
H0612,74,Tundra,3,88,86,1870,528,1910
H0612,75,Tundra,5,69,73,1900,580,1960
H0612,76,Urban Ruins,1,91,84,1910,615,1970
H0612,77,Urban Ruins,2,96,78,1932,1550,1990
H0612,78,Volcanic,1,100,68,1946,387,2000
H0612,79,Tundra,0,55,55,1946,0,2000
H0612,80,Savanna,5,77,57,2006,3590,2050
H0612,81,Tundra,4,58,66,2046,3552,2090
H0612,82,Rainforest,0,58,64,2046,0,2090
H0612,83,Mountain,5,72,50,2111,4290,2140
H0612,84,Savanna,3,85,65,2156,396,2170
H0612,85,Swamp,5,50,80,2221,1030,2220
H0612,86,Jungle,3,85,44,2263,1986,2250
H0612,87,Mountain,0,75,95,2263,0,2250
H0612,88,Jungle,5,55,60,2323,1110,2300
H0612,89,Tundra,5,59,75,2393,530,2350
H0612,90,Rainforest,5,61,66,2448,2805,2400
H0612,91,Urban Ruins,5,85,64,2513,1140,2450
H0612,92,Jungle,2,68,82,2531,628,2470
H0612,93,Tundra,1,81,67,2537,358,2480
H0612,94,Rainforest,1,76,72,2548,675,2490
H0612,95,Rainforest,3,95,50,2590,774,2520
H0612,96,Arctic,1,72,35,2603,224,2530
H0612,97,Volcanic,1,73,83,2617,612,2540
H0612,98,Savanna,3,100,50,2644,2208,2570
H0612,99,Swamp,5,96,39,2674,3525,2620
H0612,100,Desert,5,84,66,2724,3900,2670
H0613,1,Tundra,4,94,95,36,1872,40
H0613,2,Volcanic,3,60,45,75,1728,70
H0613,3,Rainforest,1,53,48,80,237,80
H0613,4,Jungle,4,88,61,124,3240,120
H0613,5,Desert,0,72,41,124,0,120
H0613,6,Rainforest,4,71,55,172,3020,160
H0613,7,Volcanic,1,57,66,186,736,170
H0613,8,Desert,4,64,31,218,3212,210
H0613,9,Urban Ruins,1,87,63,223,836,220
H0613,10,Savanna,4,92,81,271,2572,260
H0613,11,Arctic,3,86,61,298,2595,290
H0613,12,Jungle,5,83,65,363,3480,340
H0613,13,Volcanic,3,73,76,405,762,370
H0613,14,Urban Ruins,3,90,82,435,639,400
H0613,15,Savanna,0,85,96,435,0,400
H0613,16,Rainforest,5,97,53,500,3870,450
H0613,17,Jungle,4,94,30,560,2044,490
H0613,18,Savanna,0,71,53,560,0,490
H0613,19,Swamp,4,66,35,584,892,530
H0613,20,Jungle,3,68,51,605,609,560
H0613,21,Savanna,2,84,96,633,1762,580
H0613,22,Jungle,0,54,85,633,0,580
H0613,23,Swamp,5,60,39,698,2780,630
H0613,24,Mountain,0,70,41,698,0,630
H0613,25,Mountain,1,57,73,711,569,640
H0613,26,Tundra,2,54,76,741,1334,660
H0613,27,Jungle,3,83,69,762,1053,690
H0613,28,Swamp,2,87,63,776,988,710
H0613,29,Savanna,2,85,45,798,1764,730
H0613,30,Swamp,5,77,32,858,4820,780
H0613,31,Jungle,3,70,88,879,1848,810
H0613,32,Urban Ruins,5,51,75,949,4600,860
H0613,33,Volcanic,5,85,67,984,1180,910
H0613,34,Desert,2,55,52,1010,1388,930
H0613,35,Arctic,4,91,99,1030,2568,970
H0613,36,Desert,4,91,77,1066,3900,1010
H0613,37,Mountain,2,57,50,1082,1802,1030
H0613,38,Arctic,2,70,94,1094,1382,1050
H0613,39,Jungle,5,97,94,1129,2480,1100
H0613,40,Desert,5,80,50,1199,4585,1150
H0613,41,Rainforest,1,95,56,1207,757,1160
H0613,42,Desert,0,55,42,1207,0,1160
H0613,43,Mountain,5,70,43,1242,4575,1210
H0613,44,Tundra,2,68,50,1260,1638,1230
H0613,45,Tundra,5,69,30,1320,2490,1280
H0613,46,Rainforest,1,53,87,1325,477,1290
H0613,47,Swamp,5,55,48,1360,1565,1340
H0613,48,Jungle,0,92,76,1360,0,1340
H0613,49,Jungle,5,87,80,1425,4720,1390
H0613,50,Arctic,0,82,49,1425,0,1390
H0613,51,Arctic,4,82,71,1481,2396,1430
H0613,52,Arctic,2,55,31,1505,1180,1450
H0613,53,Desert,5,72,71,1570,3185,1500
H0613,54,Arctic,4,87,91,1630,1044,1540
H0613,55,Desert,0,63,81,1630,0,1540
H0613,56,Mountain,5,51,35,1665,3725,1590
H0613,57,Mountain,0,82,41,1665,0,1590
H0613,58,Mountain,1,98,38,1670,335,1600
H0613,59,Swamp,5,75,69,1725,685,1650
H0613,60,Mountain,3,54,99,1767,789,1680
H0613,61,Tundra,3,80,57,1809,2745,1710
H0613,62,Urban Ruins,2,66,62,1833,1998,1730
H0613,63,Jungle,2,56,68,1851,998,1750
H0613,64,Desert,5,79,70,1896,4565,1800
H0613,65,Jungle,5,59,60,1946,3420,1850
H0613,66,Rainforest,1,88,32,1951,800,1860
H0613,67,Volcanic,4,63,77,1987,3544,1900
H0613,68,Mountain,0,77,93,1987,0,1900
H0613,69,Rainforest,4,93,47,2015,3760,1940
H0613,70,Urban Ruins,0,76,80,2015,0,1940
H0613,71,Arctic,1,81,31,2021,880,1950
H0613,72,Volcanic,2,67,64,2031,1770,1970
H0613,73,Tundra,4,65,85,2051,2508,2010
H0613,74,Urban Ruins,5,68,86,2096,3250,2060
H0613,75,Volcanic,4,53,44,2128,628,2100
H0613,76,Rainforest,4,95,31,2164,3068,2140
H0613,77,Jungle,2,75,96,2178,1818,2160
H0613,78,Urban Ruins,4,76,38,2210,1164,2200
H0613,79,Savanna,2,94,57,2232,790,2220
H0613,80,Jungle,2,87,50,2262,656,2240
H0613,81,Tundra,4,54,62,2294,3808,2280
H0613,82,Volcanic,3,68,79,2318,567,2310
H0613,83,Mountain,3,99,97,2354,2925,2340
H0613,84,Volcanic,0,81,33,2354,0,2340
H0613,85,Swamp,1,78,71,2359,574,2350
H0613,86,Urban Ruins,1,66,67,2371,831,2360
H0613,87,Urban Ruins,5,57,77,2436,4500,2410
H0613,88,Desert,5,70,56,2511,3725,2460
H0613,89,Mountain,5,53,88,2551,3140,2510
H0613,90,Mountain,4,85,68,2607,1332,2550
H0613,91,Volcanic,1,82,38,2615,613,2560
H0613,92,Swamp,2,55,73,2645,1226,2580
H0613,93,Jungle,3,50,99,2675,1575,2610
H0613,94,Rainforest,0,95,35,2675,0,2610
H0613,95,Volcanic,3,76,88,2714,2835,2640
H0613,96,Rainforest,2,91,69,2726,1474,2660
H0613,97,Arctic,1,61,57,2739,347,2670
H0613,98,Arctic,1,76,90,2746,683,2680
H0613,99,Savanna,2,98,37,2758,1406,2700
H0613,100,Swamp,3,75,87,2797,2820,2730
H0614,1,Arctic,5,64,34,40,1960,50
H0614,2,Jungle,3,73,53,61,1779,80
H0614,3,Rainforest,3,55,93,106,1314,110
H0614,4,Mountain,5,98,32,151,3930,160
H0614,5,Urban Ruins,3,74,61,178,762,190
H0614,6,Rainforest,0,57,49,178,0,190
H0614,7,Tundra,3,73,89,193,2985,220
H0614,8,Arctic,1,97,91,201,325,230
H0614,9,Volcanic,1,90,77,206,487,240
H0614,10,Rainforest,5,75,64,246,3325,290
H0614,11,Mountain,0,79,66,246,0,290
H0614,12,Tundra,4,58,43,266,3320,330
H0614,13,Volcanic,3,54,62,293,867,360
H0614,14,Mountain,1,53,42,305,664,370
H0614,15,Jungle,0,75,68,305,0,370
H0614,16,Mountain,4,84,50,329,3884,410
H0614,17,Mountain,1,80,92,341,753,420
H0614,18,Mountain,4,97,72,393,3012,460
H0614,19,Jungle,1,55,100,407,431,470
H0614,20,Urban Ruins,0,51,88,407,0,470
H0614,21,Jungle,3,99,91,422,1629,500
H0614,22,Rainforest,4,72,93,482,1952,540
H0614,23,Desert,0,83,89,482,0,540
H0614,24,Urban Ruins,3,65,58,506,1131,570
H0614,25,Desert,4,87,82,538,3296,610
H0614,26,Arctic,3,100,95,571,960,640
H0614,27,Arctic,2,97,45,593,1436,660
H0614,28,Jungle,4,70,86,629,3380,700
H0614,29,Rainforest,2,89,66,655,1900,720
H0614,30,Savanna,2,50,53,671,314,740
H0614,31,Volcanic,1,72,65,677,163,750
H0614,32,Mountain,0,61,56,677,0,750
H0614,33,Desert,2,73,58,703,1646,770
H0614,34,Swamp,5,52,47,743,4080,820
H0614,35,Savanna,2,89,49,761,1574,840
H0614,36,Tundra,4,61,83,809,3504,880
H0614,37,Jungle,5,76,84,874,2510,930
H0614,38,Rainforest,3,53,67,901,2247,960
H0614,39,Jungle,3,53,39,922,1782,990
H0614,40,Mountain,2,82,74,944,1252,1010
H0614,41,Savanna,1,90,94,958,678,1020
H0614,42,Tundra,2,60,81,986,1532,1040
H0614,43,Desert,3,88,72,1031,1017,1070
H0614,44,Arctic,1,64,49,1037,167,1080
H0614,45,Arctic,2,83,92,1053,1940,1100
H0614,46,Rainforest,2,87,70,1083,1490,1120
H0614,47,Savanna,1,94,80,1098,190,1130
H0614,48,Mountain,0,65,86,1098,0,1130
H0614,49,Mountain,2,59,37,1126,676,1150
H0614,50,Arctic,0,73,85,1126,0,1150
H0614,51,Volcanic,2,81,53,1140,1294,1170
H0614,52,Savanna,5,97,37,1190,1425,1220
H0614,53,Mountain,1,65,64,1205,832,1230
H0614,54,Swamp,5,90,87,1230,2090,1280
H0614,55,Desert,3,66,54,1263,2952,1310
H0614,56,Arctic,5,77,74,1303,3215,1360
H0614,57,Desert,1,61,39,1313,152,1370
H0614,58,Mountain,3,61,40,1352,2337,1400
H0614,59,Savanna,3,78,66,1370,1608,1430
H0614,60,Rainforest,5,90,71,1440,835,1480
H0614,61,Arctic,2,85,43,1450,876,1500
H0614,62,Tundra,4,71,42,1490,3716,1540
H0614,63,Swamp,2,78,36,1514,464,1560
H0614,64,Volcanic,1,90,71,1519,727,1570
H0614,65,Swamp,3,51,94,1543,843,1600
H0614,66,Savanna,3,52,81,1564,1719,1630
H0614,67,Tundra,4,67,37,1600,3396,1670
H0614,68,Desert,0,50,34,1600,0,1670
H0614,69,Jungle,1,94,40,1606,673,1680
H0614,70,Tundra,3,86,76,1636,747,1710
H0614,71,Swamp,4,90,49,1696,1140,1750
H0614,72,Tundra,4,99,92,1744,1008,1790
H0614,73,Rainforest,4,57,57,1792,2172,1830
H0614,74,Swamp,4,100,32,1828,552,1870
H0614,75,Arctic,3,92,85,1858,2865,1900
H0614,76,Swamp,2,74,75,1874,1792,1920
H0614,77,Rainforest,1,50,57,1879,158,1930
H0614,78,Volcanic,4,90,94,1899,836,1970
H0614,79,Swamp,4,64,38,1959,3160,2010
H0614,80,Volcanic,4,73,84,1987,1420,2050
H0614,81,Mountain,1,55,69,1993,873,2060
H0614,82,Rainforest,3,78,44,2032,549,2090
H0614,83,Arctic,0,74,97,2032,0,2090
H0614,84,Tundra,1,70,87,2044,319,2100
H0614,85,Rainforest,3,98,86,2059,1197,2130
H0614,86,Jungle,3,95,82,2080,2970,2160
H0614,87,Tundra,3,73,55,2095,402,2190
H0614,88,Jungle,3,57,41,2128,906,2220
H0614,89,Mountain,3,84,48,2155,1305,2250
H0614,90,Desert,5,82,42,2230,3060,2300
H0614,91,Jungle,0,91,41,2230,0,2300
H0614,92,Volcanic,0,80,100,2230,0,2300
H0614,93,Swamp,5,77,38,2265,4250,2350
H0614,94,Mountain,5,76,63,2315,2505,2400
H0614,95,Rainforest,5,84,59,2345,4690,2450
H0614,96,Desert,0,99,40,2345,0,2450
H0614,97,Desert,3,99,53,2390,381,2480
H0614,98,Arctic,2,53,46,2406,764,2500
H0614,99,Jungle,4,80,68,2462,2680,2540
H0614,100,Arctic,5,50,62,2522,3360,2590
H0615,1,Desert,2,58,35,14,348,20
H0615,2,Mountain,5,75,66,49,1035,70
H0615,3,Jungle,1,93,92,64,902,80
H0615,4,Desert,0,52,42,64,0,80
H0615,5,Tundra,5,50,70,139,4125,130
H0615,6,Mountain,2,63,94,149,998,150
H0615,7,Urban Ruins,2,66,80,169,1294,170
H0615,8,Swamp,2,59,91,189,1914,190
H0615,9,Rainforest,1,52,47,204,897,200
H0615,10,Mountain,1,67,43,218,979,210
H0615,11,Volcanic,3,88,88,257,1623,240
H0615,12,Savanna,2,73,51,283,1488,260
H0615,13,Tundra,0,77,74,283,0,260
H0615,14,Rainforest,3,77,78,301,2421,290
H0615,15,Jungle,5,84,97,351,1850,340
H0615,16,Mountain,0,61,47,351,0,340
H0615,17,Swamp,1,56,83,358,691,350
H0615,18,Jungle,1,61,47,370,940,360
H0615,19,Urban Ruins,4,75,85,394,1476,400
H0615,20,Rainforest,0,85,75,394,0,400
H0615,21,Volcanic,2,98,92,404,1950,420
H0615,22,Mountain,1,95,42,416,415,430
H0615,23,Urban Ruins,3,79,87,446,1113,460
H0615,24,Savanna,1,98,83,452,382,470
H0615,25,Jungle,5,67,49,487,4280,520
H0615,26,Jungle,0,87,85,487,0,520
H0615,27,Arctic,5,95,33,522,4845,570
H0615,28,Desert,4,86,48,578,1268,610
H0615,29,Savanna,0,91,48,578,0,610
H0615,30,Tundra,4,94,98,622,2364,650
H0615,31,Rainforest,1,79,81,636,102,660
H0615,32,Jungle,5,74,82,686,2475,710
H0615,33,Mountain,4,60,39,746,420,750
H0615,34,Mountain,4,83,69,790,3040,790
H0615,35,Desert,5,78,49,845,1755,840
H0615,36,Arctic,0,72,73,845,0,840
H0615,37,Volcanic,1,61,98,857,342,850
H0615,38,Arctic,0,89,44,857,0,850
H0615,39,Swamp,4,57,76,893,2148,890
H0615,40,Swamp,5,78,63,918,1710,940
H0615,41,Swamp,1,59,74,923,924,950
H0615,42,Mountain,1,81,85,931,272,960
H0615,43,Mountain,0,78,46,931,0,960
H0615,44,Volcanic,0,84,80,931,0,960
H0615,45,Rainforest,4,89,73,951,2492,1000
H0615,46,Volcanic,3,62,61,981,1482,1030
H0615,47,Arctic,2,55,74,991,346,1050
H0615,48,Tundra,1,57,41,1001,806,1060
H0615,49,Swamp,1,84,83,1014,722,1070
H0615,50,Savanna,1,64,49,1029,539,1080
H0615,51,Rainforest,2,91,81,1053,302,1100
H0615,52,Arctic,0,85,51,1053,0,1100
H0615,53,Volcanic,1,64,62,1067,759,1110
H0615,54,Mountain,3,60,51,1100,2214,1140
H0615,55,Mountain,1,100,74,1109,166,1150
H0615,56,Volcanic,3,95,89,1151,1686,1180
H0615,57,Rainforest,3,85,77,1181,2205,1210
H0615,58,Mountain,5,54,69,1256,1315,1260
H0615,59,Jungle,2,67,71,1286,488,1280
H0615,60,Savanna,4,54,55,1318,3944,1320
H0615,61,Rainforest,1,64,61,1331,292,1330
H0615,62,Mountain,1,73,77,1343,389,1340
H0615,63,Volcanic,1,79,92,1357,987,1350
H0615,64,Savanna,4,52,45,1409,2592,1390
H0615,65,Tundra,3,68,83,1451,1005,1420
H0615,66,Mountain,1,72,67,1458,191,1430
H0615,67,Volcanic,3,52,72,1494,579,1460
H0615,68,Savanna,4,70,99,1526,2832,1500
H0615,69,Swamp,1,66,36,1531,877,1510
H0615,70,Rainforest,0,70,84,1531,0,1510
H0615,71,Swamp,5,90,86,1576,735,1560
H0615,72,Urban Ruins,4,92,38,1620,2324,1600
H0615,73,Rainforest,0,64,88,1620,0,1600
H0615,74,Swamp,3,81,42,1665,828,1630
H0615,75,Jungle,3,75,85,1686,2469,1660
H0615,76,Volcanic,2,90,42,1698,672,1680
H0615,77,Savanna,4,52,74,1730,3588,1720
H0615,78,Mountain,2,59,43,1744,1858,1740
H0615,79,Mountain,5,54,89,1784,1090,1790
H0615,80,Rainforest,0,72,45,1784,0,1790
H0615,81,Arctic,5,94,65,1834,1700,1840
H0615,82,Savanna,3,85,95,1858,1731,1870
H0615,83,Rainforest,0,92,87,1858,0,1870
H0615,84,Arctic,0,80,69,1858,0,1870
H0615,85,Savanna,5,89,53,1908,1005,1920
H0615,86,Desert,3,75,32,1923,2877,1950
H0615,87,Tundra,3,80,61,1956,1116,1980
H0615,88,Urban Ruins,1,88,78,1963,211,1990
H0615,89,Rainforest,0,68,82,1963,0,1990
H0615,90,Tundra,2,91,36,1973,1918,2010
H0615,91,Tundra,1,84,73,1981,680,2020
H0615,92,Arctic,0,75,67,1981,0,2020
H0615,93,Mountain,1,72,51,1995,827,2030
H0615,94,Desert,0,65,54,1995,0,2030
H0615,95,Urban Ruins,1,51,56,2007,915,2040
H0615,96,Arctic,3,67,73,2043,1185,2070
H0615,97,Arctic,4,95,32,2067,3892,2110
H0615,98,Desert,4,81,80,2111,1620,2150
H0615,99,Swamp,1,70,41,2116,302,2160
H0615,100,Urban Ruins,5,98,64,2161,1105,2210
H0616,1,Desert,4,64,47,24,2392,40
H0616,2,Desert,1,98,33,37,292,50
H0616,3,Urban Ruins,1,69,62,52,272,60
H0616,4,Desert,4,92,41,72,2496,100
H0616,5,Jungle,2,60,53,96,1506,120
H0616,6,Swamp,1,55,68,111,985,130
H0616,7,Rainforest,1,100,36,125,458,140
H0616,8,Savanna,3,81,37,167,1977,170
H0616,9,Rainforest,4,90,46,191,864,210
H0616,10,Mountain,4,50,59,227,2800,250
H0616,11,Volcanic,3,79,34,251,2805,280
H0616,12,Volcanic,4,82,50,283,3256,320
H0616,13,Savanna,0,52,85,283,0,320
H0616,14,Savanna,1,75,88,288,999,330
H0616,15,Jungle,0,81,61,288,0,330
H0616,16,Savanna,0,91,99,288,0,330
H0616,17,Desert,1,56,48,300,687,340
H0616,18,Rainforest,5,92,37,360,655,390
H0616,19,Desert,2,61,95,388,934,410
H0616,20,Savanna,3,98,30,418,2883,440
H0616,21,Savanna,4,98,44,442,3748,480
H0616,22,Tundra,1,80,33,447,578,490
H0616,23,Rainforest,0,72,83,447,0,490
H0616,24,Volcanic,4,50,50,503,1156,530
H0616,25,Jungle,4,85,34,547,404,570
H0616,26,Volcanic,1,83,60,555,653,580
H0616,27,Tundra,3,99,40,570,1173,610
H0616,28,Arctic,2,76,86,590,564,630
H0616,29,Volcanic,0,67,56,590,0,630
H0616,30,Urban Ruins,1,83,89,597,472,640
H0616,31,Arctic,1,82,38,603,801,650
H0616,32,Rainforest,3,82,57,636,789,680
H0616,33,Volcanic,1,85,31,647,892,690
H0616,34,Desert,1,90,43,655,946,700
H0616,35,Urban Ruins,3,96,96,694,1533,730
H0616,36,Jungle,2,59,82,714,1420,750
H0616,37,Tundra,1,68,94,724,908,760
H0616,38,Tundra,1,85,46,731,850,770
H0616,39,Urban Ruins,0,88,47,731,0,770
H0616,40,Savanna,1,99,96,743,123,780
H0616,41,Urban Ruins,1,73,62,756,593,790
H0616,42,Savanna,2,61,66,768,562,810
H0616,43,Tundra,5,82,55,838,785,860
H0616,44,Desert,5,59,92,893,4360,910
H0616,45,Rainforest,2,93,77,921,1306,930
H0616,46,Jungle,0,87,82,921,0,930
H0616,47,Urban Ruins,1,72,96,928,299,940
H0616,48,Swamp,2,82,65,948,1058,960
H0616,49,Jungle,5,97,71,1018,4425,1010
H0616,50,Urban Ruins,4,69,62,1066,3396,1050
H0616,51,Urban Ruins,2,85,33,1088,934,1070
H0616,52,Rainforest,3,70,46,1106,1395,1100
H0616,53,Rainforest,0,64,84,1106,0,1100
H0616,54,Rainforest,3,74,51,1130,981,1130
H0616,55,Tundra,4,64,51,1174,1148,1170
H0616,56,Mountain,1,66,40,1189,503,1180
H0616,57,Swamp,3,56,52,1207,2406,1210
H0616,58,Mountain,3,100,84,1237,1950,1240
H0616,59,Tundra,1,57,100,1244,907,1250
H0616,60,Savanna,4,98,61,1292,3532,1290
H0616,61,Swamp,3,89,55,1328,912,1320
H0616,62,Swamp,0,93,65,1328,0,1320
H0616,63,Swamp,0,83,73,1328,0,1320
H0616,64,Mountain,5,87,34,1403,4315,1370
H0616,65,Urban Ruins,1,75,94,1409,766,1380
H0616,66,Urban Ruins,1,100,55,1416,133,1390
H0616,67,Swamp,2,92,42,1440,1452,1410
H0616,68,Volcanic,3,54,81,1461,1026,1440
H0616,69,Jungle,3,83,81,1485,2505,1470
H0616,70,Arctic,0,91,65,1485,0,1470
H0616,71,Savanna,3,60,57,1521,1440,1500
H0616,72,Tundra,3,87,58,1560,2358,1530
H0616,73,Rainforest,5,98,76,1585,2035,1580
H0616,74,Jungle,5,91,33,1615,805,1630
H0616,75,Desert,2,93,70,1645,1396,1650
H0616,76,Mountain,4,87,92,1685,656,1690
H0616,77,Urban Ruins,3,97,69,1700,1344,1720
H0616,78,Desert,5,79,57,1725,1185,1770
H0616,79,Savanna,2,68,48,1755,774,1790
H0616,80,Savanna,2,88,87,1785,1596,1810
H0616,81,Volcanic,4,51,59,1845,2452,1850
H0616,82,Volcanic,0,99,71,1845,0,1850
H0616,83,Swamp,1,95,78,1850,621,1860
H0616,84,Urban Ruins,3,91,71,1874,426,1890
H0616,85,Rainforest,5,61,79,1909,4575,1940
H0616,86,Mountain,3,95,49,1945,624,1970
H0616,87,Jungle,3,87,73,1960,1164,2000
H0616,88,Arctic,0,79,53,1960,0,2000
H0616,89,Tundra,4,70,40,1980,3920,2040
H0616,90,Swamp,3,57,32,2007,1212,2070
H0616,91,Tundra,3,84,54,2022,1191,2100
H0616,92,Swamp,1,64,80,2035,451,2110
H0616,93,Desert,2,66,47,2045,440,2130
H0616,94,Desert,2,95,34,2059,822,2150
H0616,95,Tundra,0,100,61,2059,0,2150
H0616,96,Urban Ruins,5,65,94,2124,655,2200
H0616,97,Arctic,1,51,90,2137,689,2210
H0616,98,Urban Ruins,3,67,92,2161,1206,2240
H0616,99,Arctic,1,50,37,2175,182,2250
H0616,100,Urban Ruins,2,73,75,2197,1000,2270
H0617,1,Arctic,2,64,51,26,490,20
H0617,2,Arctic,4,60,57,78,3492,60
H0617,3,Swamp,0,75,57,78,0,60
H0617,4,Arctic,0,63,100,78,0,60
H0617,5,Jungle,5,77,100,103,830,110
H0617,6,Rainforest,3,51,38,124,2982,140
H0617,7,Savanna,5,57,81,199,4185,190
H0617,8,Mountain,5,82,79,229,3140,240
H0617,9,Savanna,5,81,70,299,4355,290
H0617,10,Savanna,5,97,97,374,1970,340
H0617,11,Savanna,4,76,30,426,1372,380
H0617,12,Savanna,1,77,93,440,164,390
H0617,13,Volcanic,0,67,53,440,0,390
H0617,14,Rainforest,0,84,100,440,0,390
H0617,15,Mountain,2,57,100,450,1294,410
H0617,16,Mountain,5,56,100,525,900,460
H0617,17,Jungle,3,97,89,567,1251,490
H0617,18,Arctic,3,59,85,600,447,520
H0617,19,Swamp,4,95,32,620,448,560
H0617,20,Desert,5,97,54,645,1265,610
H0617,21,Urban Ruins,4,90,36,677,3476,650
H0617,22,Savanna,1,89,48,682,942,660
H0617,23,Mountain,0,55,92,682,0,660
H0617,24,Urban Ruins,0,57,94,682,0,660
H0617,25,Savanna,1,91,81,687,357,670
H0617,26,Jungle,4,52,84,735,1016,710
H0617,27,Rainforest,4,73,37,755,460,750
H0617,28,Tundra,4,71,52,779,1844,790
H0617,29,Tundra,1,72,64,784,409,800
H0617,30,Desert,0,84,68,784,0,800
H0617,31,Swamp,1,77,84,790,513,810
H0617,32,Mountain,1,74,37,800,941,820
H0617,33,Rainforest,4,67,98,828,652,860
H0617,34,Savanna,5,68,54,853,4215,910
H0617,35,Swamp,2,68,60,869,432,930
H0617,36,Tundra,5,83,73,924,2465,980
H0617,37,Jungle,1,83,84,930,415,990
H0617,38,Tundra,5,80,36,970,650,1040
H0617,39,Swamp,1,57,59,979,335,1050
H0617,40,Jungle,5,79,97,1039,2405,1100
H0617,41,Mountain,2,66,30,1053,1626,1120
H0617,42,Tundra,0,95,97,1053,0,1120
H0617,43,Desert,3,93,42,1098,2499,1150
H0617,44,Urban Ruins,1,65,68,1111,424,1160
H0617,45,Volcanic,3,100,45,1141,1509,1190
H0617,46,Mountain,0,81,97,1141,0,1190
H0617,47,Tundra,2,53,37,1165,618,1210
H0617,48,Urban Ruins,1,56,70,1171,507,1220
H0617,49,Urban Ruins,0,51,43,1171,0,1220
H0617,50,Volcanic,4,81,60,1215,1884,1260
H0617,51,Urban Ruins,2,60,97,1237,1996,1280
H0617,52,Tundra,1,94,95,1248,199,1290
H0617,53,Volcanic,4,80,37,1272,2124,1330
H0617,54,Urban Ruins,1,50,95,1285,773,1340
H0617,55,Desert,1,82,69,1297,290,1350
H0617,56,Desert,4,72,72,1357,404,1390
H0617,57,Volcanic,1,60,91,1364,511,1400
H0617,58,Rainforest,0,77,48,1364,0,1400
H0617,59,Mountain,5,96,81,1414,575,1450
H0617,60,Rainforest,0,50,42,1414,0,1450
H0617,61,Mountain,1,73,40,1426,839,1460
H0617,62,Mountain,0,59,97,1426,0,1460
H0617,63,Mountain,5,97,93,1461,2070,1510
H0617,64,Desert,5,70,57,1501,1050,1560
H0617,65,Volcanic,2,75,51,1529,1074,1580
H0617,66,Savanna,2,77,53,1551,532,1600
H0617,67,Mountain,2,61,50,1565,1084,1620
H0617,68,Mountain,1,57,95,1571,701,1630
H0617,69,Mountain,0,77,86,1571,0,1630
H0617,70,Volcanic,1,85,53,1576,616,1640
H0617,71,Desert,5,83,81,1611,605,1690
H0617,72,Desert,0,51,79,1611,0,1690
H0617,73,Arctic,4,74,64,1651,3652,1730
H0617,74,Savanna,5,75,45,1691,4690,1780
H0617,75,Urban Ruins,4,54,80,1735,1300,1820
H0617,76,Tundra,4,70,65,1767,3668,1860
H0617,77,Savanna,4,68,91,1823,1656,1900
H0617,78,Jungle,5,58,44,1873,1960,1950
H0617,79,Savanna,5,57,96,1908,3080,2000
H0617,80,Rainforest,4,68,79,1952,3932,2040
H0617,81,Savanna,3,74,66,1994,1887,2070
H0617,82,Desert,2,93,86,2020,304,2090
H0617,83,Tundra,0,65,100,2020,0,2090
H0617,84,Mountain,3,68,59,2044,654,2120
H0617,85,Swamp,4,67,84,2100,956,2160
H0617,86,Desert,2,90,45,2130,1422,2180
H0617,87,Rainforest,5,89,83,2155,4270,2230
H0617,88,Urban Ruins,2,86,46,2169,1680,2250
